text,polarity
having the hardest time getting outta bed i have a sore throat of doom and ache all over ,0
but i nevaa finished it ,0
reading  imades classgross ,0
 the desk    wish i was in ny ,0
is a misunderstood bitch ,0
oh no it looks like its going to rain and i have neither a jacket nor an umbrella with me  rain right through easter too ,0
wtf i still not feel good ,0
snow really reallly sucks and today keeps getting worse ,0
just woke up and doesnt want any school any more ,0
joshuahuffman  awww i miss singing quotalabaster boxquot on day star ,0
mitchelldaviss yeah it said your page didnt exist now its got that hacked ,0
dathibodeau  pm todayif they dont push it back again ,0
left headphone dead ,0
hmm my local copy of a site is having intermittent db connection issues with a live db server yet the beta of the same site isnt ,0
jessid that sounds painful ,0
johnpeel haha oh yeah i thought today was the th then my bad ,0
coltonwhite ohh just the standard tsg setup  inch macbook sure would love a pro thoughsure would love one ,0
ahh juicy fruit gum lose their flavour sooo quickly ,0
phone going off  no tweets untill this afternoon ,0
intranet search results looks like google  at first glance the relevance seems as bad as in almost every intranet ,0
mannyenc i missed my first class too well im going to lol i have too much stuff to do  im really scard about my grades for this,0
is feeling old today  ,0
kry another bz day  college gotta mk a presntn on gibson guitar robot now   as a part of microcontrollers course,0
what a great start to the holidays im ill ,0
fadefromblack duno what else youre gonna say but i wish id been around in the s too  possibly s actually,0
figuring out whats up for today whys it cold ,0
mam i need me some sleep stuck in class and wish i was in bed ,0
i hate picking out desks   i should just build themit would be  times easier,0
destragarcia come back to the states for orlando carnival since i cant make it to miami ,0
ninfreak i called a few times yesterday   now i cant find my cell it might be out in the car,0
ugh i am sick for the second time in a week this one is worse  ,0
i still dont know who jadakiss is ,0
he called me a shorty ,0
waiting for my wifey to get out of work im home alone ,0
apriloj oh no is there any way of getting them after they sell out were only gonna be able yo afford regular tickets ,0
dissertation and it is hatefull ,0
well i did take a personal day today hurts really bad when i cough and i cough a lot less when i am not moving ,0
im so torn between the bold my  amp the  ,0
alisonl theres really a group like that they should blend the two words together to form  knitter oh wait i guess thats normal ,0
i love the sun i hate school that keeps me out of the sun ,0
despite a  hr sleep i am already starting to fade this morning i think i might have gotten sick on the flight home ,0
just seen the fail whale for the first time in ages ,0
at work againit is going to be gorgeous outside and i will be inside  ,0
at schooooll not getting any of this accounting  gayy,0
i just want to move out of a hotel ,0
is having another crappy day ,0
nlupus ive been contracting for a while now though might have to return to the darkside ,0
not feeling well today  i want chicken noodle soup and my bed,0
thegutterflower sigh true that ,0
surfing on the internet  im a litlle bored ,0
aww the batteries on my flashing birthday badge are dying ,0
weight traininghumanitiesastronomy xmath  guitar  last day of sunshine  lt,0
annaxautopsy well frankmusik is on the uk store but we cant buy it from there ,0
i havent been home since xmas break lm a lil homesick  faithhopelove,0
vernieman no use for me i stay in the mountains next to yetis cave no coverage for me ,0
work till       then a project,0
cant get the webcam to work              ,0
murri ohh ive been there old spaghetti factory cept its been about  years ,0
back after spending a couple of days with my sis and her family its now raining  should be doing something about the ironing,0
omghaul tailing out the house got to my destination   no wallet  ,0
brahmresnik you are full of good news today   but i am not shooting the messenger,0
apdesch because he doesnt like you ,0
off to work  ill be back to play by the time most of you will be gone to bed ,0
jamesstudents ugh i know the feeling just dropped  on new tires last week ,0
wwwfmylifecom wow sometimes this site is funny but other times it just really depressing  shame that this kind of stuff happens to ppl,0
ups trackers are really niffty my phone is in tyler tx yay i miss it ,0
another long day today  is it friday yet,0
that hurt my feelings    bunit,0
kyndoll yo yo happy birthday wish it was my birthday instead i got da mono shitty ,0
having my atampt dsl going down so frequently is getting very annoying ,0
i saw the cutest guy ever in my dream  dreams come true right i hope so ,0
why oh why is it snowing out ,0
my cat is sick again congestive heart failure  not sure if shes going to make it this time ,0
sitting in class bored as hell ,0
brain feels clear sinuses do not  meh,0
bethanrob saw kate in town she has quot off facials i want o go but i doubt ill be able to ,0
is bored and doesnt have anything to do ,0
domisatwit i didnt ,0
terilynns thats what they want is new fans they dont care about us ,0
sweet  jobs applied for  agencies applied to sadly theres nothing new on the job boards at bunac though ,0
fourth day of holidays im sooo bored ,0
i believe im being attacked by allergies i sneezed twice while outside this morning  my nose got runnyand my eyes are itchy ,0
more torture from that weather uhg i wish there was a cure for migraines have little hope of growing out of it since mom suffers too ,0
is playing iknowledge  in facebook the question is so difficult  httptinyurlcomdnot,0
just played abit of quotleft  deadquotscared to bits now ,0
touring harlem nobody wants to get off for pix but me denied ,0
so the money they hid in golden square has long gone ,0
i am tiredi dont want to be here hrs left ,0
woke up waay too late this morningmake that afternoon ,0
tweetabitch coming through greensboro just a minute ago  sorry we didnt bring any fish ,0
nudaydreamer can you remind me repeatedly perhaps to call about renters insurance  hiveminder isnt doing the trick apparently ,0
chabling oh ok cali kush it is lol wish we had that out here never experienced yet smh ,0
my poor mother country of italy  ,0
shelbiie oh cant believe i never new ,0
localtweeps i listed myself yesterday in  but am still not showing up ,0
installed the new derailleur and i needed to adjust the headset i discovered the steerer tube is too long so no raptobike tomorrow ,0
my gta iv ringtone was downloaded  in the first hour whereas my tmobile ringtone hasnt been downloaded once sad ,0
cndavis still disappointed been riding with sprint for a long time plans r the best but not the handsets ,0
failing my stats class  well dangerously close  meghan rose lt,0
no hubo the big bang theory  otra vez hasta el  ,0
today i was putting on jeans and noting how theyre my very favorite jeans and i love them so much i proceeded to rip them fml ,0
i think ive had my fill of poop today with two little ones and a puppy there is more than enough to go around ,0
jennyc i would say reads of nassau street but thats the dublin equivalent  copy centre sorry ,0
zecool yeah and he was working out west ,0
ate too much oysters baaaahhh ,0
 wondering what a pma is   ,0
rohdni nothin much got a cold  i love you more,0
im starting to wonder if i have some sort of magnetic field around me that breaks computersnow my office computer is down ,0
rankings dropped for the keyword quotbuena park businessesquot from  to  ,0
desperate times call for desperate measures record high of car breakins in btv i was one of them ,0
deceptivechick your mantra sounds like no fun ,0
loqenzniteowl im glad she got there safe miss her already ,0
llef dialup ewww didnt know people were still on that ,0
i wish everyone would just get along  ah well cest la vie,0
julesmo pumpsandgloss chicblog its such a shame ,0
davefearon wish i could come see everything but im at work all day ,0
i just got my first fail whale  twitter,0
bytchylilthing awww honey feel better  ,0
working   i dont feeeel like working today,0
why isnt bumptop out for mac yet ,0
i have no money left oh well i dont anything really  i can wait for  weeks unitl i get paied again,0
meeting for the next couple hours about automated building control systems   ,0
feeling awful not hangover ill but ill and what am i doing for the rest of the day working ,0
is on bed rest for a few more days docs orders  only way my back will heal this sucks,0
cheznoir sorry only just read your reply re herb mcgwyer  ive not been able to find it anywhere ,0
busy day going to the doctor now ,0
hiccups ,0
is feeling lonely ,0
is revising for his gcse exams ,0
is being forced to try this again by the boyfriend ,0
gutted to discover bounder is going to make a digital version of the cardboard totaliser im making for wesharedi  bluepeter,0
httptwitpiccomygve  this is where i will be parked for the next three days no windows ,0
it annoys me that a  gb hard drive doesnt actually hold  gbs in fact no drive holds the number of gbs it claims to hold sucks ,0
rissaleewhis  isnt it justtt  ive lost him now  oh woe is me,0
the only negative about my new panera office the elevator musicsnore kind of annoying actually forgot headphones ,0
izan minus out the sand im enviouswish we could go to the beach sometime    sorry you were sick that day amp had a sand blowing day,0
twitter will never conquer the social networking world if it goes over capacity all the time ,0
is desperate for some work getting slightly bored now ,0
by the power of grayskulli shall go to work ,0
got a bit of a hot and poorlyish boy on my hands atm poor baby ,0
having a nurse come today to give me supplies for cemo at home  this cancer thing really just blows,0
this is a lot harder than i realized but i know this is the only way to go in order to be happy in the long run  just right now it sucks,0
school  i need to get in the zone for the game against livermore today,0
haha its amazing isnt it miss you i wanna come back ,0
josephraymond i feel ya on that one ,0
my butt hurts ,0
faequeen omg thats horrible  i hope the rest of your day gets better i hope the geese is ok,0
has a really bad headacheor should say a neck achegahh and im nauseated this sucks ,0
kevinhoctor sure am booking flights and tickets this week hopefully see you there i have regular sized business cards now though ,0
ffffuuuu the dress i wanted to buy is sold out ,0
taking my dog to the vet soon  i hope everythings okay with her ,0
in class ,0
bored woke up too early   still got another hour   ,0
shit what at house kutner ,0
evernote crashed two time while creating new note after my last update mac ,0
shards cazm im not going to make it  way way to ill,0
disappointed he missed the new star trek last night ,0
pedrogaspar i thought i was the only one with quottabitisquot  i get quotattachedquot to the open tabs with articles code etc ,0
need to arrange my car insurance ,0
had stress relieved now it has returned ,0
so failing  outta  classes aint too bad ,0
i cant in my conscience join anything which includes neocons ,0
sad chris has to work on easter ,0
first time to go negative in my bank account  i am not a happy camper what was i thinking,0
forgot to set my alarm and woke up after the sungona be late to work ,0
i miss singing already ,0
saldtprecords dang near snowing its snow flurries  from sandals to boots again crazy,0
booo to that test i just took ,0
last day at mayas  chilling out and then off to syracuse to see emily,0
whats the best tool for sharing pictures on twitter i noticed that henriliriani created dznrorg but im not invited to that party ,0
there are ants crawling around in my room ,0
zoolynegron ill pay for your ticket and you can pay me back i dont wanna go alone ,0
starryeyed haha its amazing right i miss you i wanna come back ,0
bcuban come on man dont jinx the pirates ,0
too much work to do ,0
lucyrider haha our windows are barred im a prisoner  i wish i was joking  such a beautiful day too,0
is bored and havent a clue what to do ,0
itsallgoood wats wronggg ,0
itunes rolls out variable pricing for songs ,0
is cold at work again todayi gotta remember to pack my snuggie in my car ,0
ttaylorbear thats me every morning ,0
confessionsmom i would love to be a stayathome mom  right now i work outside the home   thanks for checking it out,0
setting up a new vmware image for net dev   hours later im on my th windows restart and still havent got everything installed yet ,0
omg i hate this snow    days till david cook  lthebrews gt,0
to the theatre again determined to see more than the last  minutes of the show today st act sounds hilarious but have yet to see it ,0
my blogs mysql is down ,0
surblimity hope they are treating you well hospitals are no fun ,0
has two essays to do by tomorrow morning all i want to do is sleep im so tired ,0
couldnt get twitter to work last night ,0
has no internet access and needs an iphone clearly to keep up with twitter life without twitter is not the same ,0
remember that laundry i was lamenting about last night well its still there the laundry fairy didnt come take care of it ,0
sheridanblock aww i am sorry  lol yu saw the hills too i wanna watch the season to see why spencer calls lc to appologize lmao,0
is not very happy today ,0
i think im gettin a cold ,0
so kutner is leaving housee for obama i dont know how i feel about that ,0
the car has to saty with dr toyota overnight ,0
adders have you asked it why bitly is inaccessible im now unable to read any of the articles my readers are tweeting to me ,0
katsweat you never told me the ilaa horror stories and i will be out of my rut when this damn headache goes away ,0
lenejohansen i had to reschedule bc a throat infection kept me home yesterday ,0
vix i swear im going to unfollow you ,0
didnt sleep well last night thought about that little girl and what she probably had to go through before she died so sad ,0
drdogbert novawildstar guilty as charged ,0
rhonniemcfly what about me ,0
wish blake griffin would stay one more year but i know better ,0
varniee but im tiiiired  you cruel girl,0
ellylaine we didnt make it in the end  massive queues on the m then took wrong turn right near wembley itself gutted x,0
for those of you thinking i hate the yankees  i dont im a yankees fan  and losing to the orioles no less ,0
at work tho its friday its an awful friday they have my take n income n calls for  hrs when i usually make outbound calls what a day ,0
i have had  prank calls in  days some the same some completely different i really wanna know who it is ,0
morning folks la traffic to work  listening to mario  break up this goes sooo hard  me,0
justinhard time finding work mehard time being happy ,0
awesome no voice again today work is going to be impossible ,0
got home a parcel that was meant for me was delivered to our neighbours house but theyre not home ,0
did some voluneering and now have to focus on uni stuff need to write a press release how hard  wish i had more practice,0
i just saw a video of grown man from champaignil i can tell donnies back is hurting him in it  his usual hip action is toned way down,0
still sitting in class eating goldfish and drinking sprite if only it was lunch time ,0
morningroc what about robert englund ,0
quotpackquot the duckling found safe but his webbed feet have been cut and a new one will still have to be made  httpisgdrdfk,0
trying to find a good vet around here i think one of my kitties has asthma ,0
cant write anymore papers  five to go,0
kenbillups mitchell james is my uncle kappa man who passed  yrs ago the kappas named a scholarship after him miss my superman ,0
happy opening day wish i could be getting ready to go to the giants game instead of work ,0
yep say hello to  itunes downloads the new standard for highquality overpriced digital downloads sad sad day ,0
i love it when class gets cancelled too bad its my nd of  classes of the day so i still have to stay for my st amp last ones ,0
is hoping this tummy ache from too many cookies will go away soon thanks brady  ,0
why doesnt high school teach apa style citation its all im supposed to use in my class ,0
oicuchloe we do talk else where gtlt i wasnt there ,0
not impressed with the fact it is snowing april th ,0
last day  disney ,0
swamped at work  not a good day      but trying to keep positive the weekend is not that far,0
come home to expect his warm hug amp gets none ,0
berlinbynight rub it in ,0
the man behind me on the train smells so much of booze its giving me a headache ,0
missed jons tweets again last knight   he waits until i turn off my phone to start twittering  still love him though  lol,0
im fighting a losing battle with a broken heart ,0
tomfelton oh tom my pancake hopes have fallen flat  oops theres that quotdraco malfoyquot stare better get back to work,0
victoriaellis i find that almost un iversally true ,0
watching pokemon where is everyone ,0
hilarymarie my kids asked about quotthe red dotsquot on my face quotwhy like that how comequot pimples quotwhat are pimplesquot ,0
httptwitpiccomyhg  today is the day gotta sell the scooter ,0
please no rain today i got some things to do outside ,0
i need friends for twitter ,0
femaleprodigy hate to burst your bubble but tv guides matt roush says its a disaster  i was looking fwd to it also ,0
just woke up  kinda not feeling well httpplurkcompnobx,0
i dont want to get out of bed ,0
haydenharnett unfortunately thats been happening since yesterday ,0
is off  work ,0
 staying away from tea all day today ,0
lauraguthrie sadly not  wet grey and really quite yuck again any better over there,0
juliekoh ive just discovered im busy around lunchtime  i dont suppose dinner is possible,0
jenlar so not fair some of us are stuck at work  i wanna be cozy at home,0
wasting time ,0
sick and tired of hacking away at a third parties php code the whole thing needs rewritten so as to be maintainable ,0
robpattinson i can imagine the amount of messages you get everyday i wish my job was exciting as yours enjoy everymoment of it for me ,0
i cant believe that i am still waiting for a damn delivery its clearly not coming today ,0
i get to work again today and tomorrow im so lucky ,0
heatherannp hearing you talk about editing pictures makes me cringe  lol,0
eating eating eating ,0
our grass is so high that i let the dog out and he comes back soaked all over poor thing ,0
im sad to hear the news of an yrold girl who has been missing in our area  her body was found last night  prayers are needed ,0
zee its good but buggy like a motherfucker ,0
this day is going from bad to worsei broke my shoe this morning its windy and freezing cold out and i still have to take a de test ,0
i am sorry to hear about your grandma   anything i can do for you,0
sfrancisk  my brain is mad too but i dont imagine as mad as yours pat,0
jessid i hope things start looking up soon  coffee always helps me ,0
gots to go now twitters have an mri scan at pm  i hate mris,0
mmmenglish is difficult ,0
superangel i was wondering if yall were going to observe the passover im sad our church is not doing it this year ,0
cuddlydragon heading back home on thursday evening after work im afraid ,0
omfg days like these kill my soul and its not even lunchtime yet ,0
sdafghjkljhgnfbdvsdfghjkj i hate things like this ,0
my throat still hurts  wah feel sorry for me lol,0
starting to worry about the java exam ,0
ughgoing to school bye bye ,0
ciaradanella carol a gun was held to my head as i booked my flight ciara made me do it i didnt have a choie  lol,0
sick today    staying home and watching chicago lt,0
paypal is telling me to look at a guide for ipnthat guide tells me to look at another guidethe nd guide tells me to look at the first ,0
 young men with suittie at my door talking about god jesus took me  seconds to get rid of them poor guys completely lost ,0
just invoked quicksilver  now i am over bumptop beta only beings windows for now  poor windows and no quicksilver  ,0
birde seen your cuz last night in traf he was with my brother he misses u ,0
online bankovnictv kb je offline zrovna kdy je to nejvc poteba  lak m tref grrr,0
i hate waking up in the morning with a sinus infection its the worst ,0
flipmcneil lol slim goodbody i wanna see that pic and for some reason i keep missing your  replies to me ,0
tonywade lol i think twitter is just behind by  minutes or sowill check ur e mail shortlyon phone to insurance company ,0
am bored anyone want to talk to me ,0
had horrible dream in which one of the sats died   the first dream ive had about them that i properly remember and its that terrible,0
miley and demi please reply ,0
kittybradshaw im shocked i thought nyc was cock full of quality nail shops ,0
does not enjoy being beaten on wii fit  game on,0
kirstylee my battery life is about two hours if im doing internets or have  programs open itll die even faster ,0
annietrevino    i miss you sooo much  come back to my home,0
had an interesting night to say the least ,0
feeling very very envious of everyone who has already seen star trek in austin tx and australia ,0
not like im an important presence on twitter but i will probably not be updating from the internet until after i get married too busy ,0
asacco almost but still about  months short i got mine nov and even with the annual upgrade i would still have to wait ,0
going to go sleep i wish it was the weekend already  more days of work to go ,0
working through a really bad headache ,0
i hate sat scores im a mess ,0
dashkdot  oh no    not to mention all the dust and yuck theyll inevitably stir up  im so sorry  theoretically you get a better road,0
dozc not aching too bad this morning just very tired  cat not on any special diet just going to feed the fat bastard less,0
okay this holiday i plan to go shopping in birmingham have a sleepover urm go down walsall do more fun stuff ,0
last day at work  im gonna miss it,0
wackottl man im sorry to hear about that ,0
i dislike dreams that make you feel sad even after you wake up ,0
is in my education class  where did all the warm weather go ,0
five minutes of sunshine to melt the snow back to windy and gray again  ,0
a woman cannot survive on toast and cheesy wotsits alone ,0
gotta leave for work soon  anyone fancy going for me,0
just posting about my first time with the wiifit  its okaybut not what i thought it was going to be  httpbitlykwwm,0
thedangles  no emobeans,0
is in love with slumdog millionaire such a sweet movie made me sad ,0
just finished a morning milernot too shabby although it looks like rain is coming   work time,0
i found a thorpe park brochure from  whilst looking for a revision notebook im jealous that annual passes used to be  ,0
out of pickles ,0
heykimmi our timing in the last days is bullshit x and next week youre in holidays   but i hope to see you soon the weekend,0
pooooo do i have to go to work today ,0
hurt my toe trying to get to the phone ,0
stupid cocking megavideo  wish wixi wasnt down today ,0
my first full week of class this week no skipping sad day ,0
suuuhleepy in class zombie for the day essay kept me up last night ,0
robby i know people who dont even use the straps makes me nervous ,0
khill i seriously had hopes of wearing something short sleeved for easter sunday service probably need a shawl or sweater ,0
is on the verge of somthing greatjust not sure what it is  ,0
applaudtheactor oh no definitely not a stranger to house just havent watched last nights episode yet not looking forward to it now ,0
and i am officially hungry again it is going to be a long day today ,0
suggestion  any charity in singapore need a perfectly working netgear router i lost the driver cd though ,0
stephenfry doesnt it just make you feel all sparkly though i miss having a tan ,0
woke up a year older ,0
thetull sorry to hear that ben ,0
mariahhbf quoti check my twitter every secondquotawno tweets today  oh well i do have a life besides twittercrosses fingers behind back ,0
is missing his friends from back home ,0
every single photo i have taken today is butters ,0
very angry ,0
missezrenee poor baby i have a bad throat also  it sucks,0
also bullying stories hit way too close to home ,0
chapped lipsi wish i knew where my burts bees was ,0
pondering when to leave ca ,0
honestly im more than a little bit bummed about the  thing ,0
really feeling broken svn integration with idea  need new plugin that supports  now now now,0
todays a good day so far i just wish charlie was here ,0
woke up to see the ground covered in snowin april ,0
still waiting gah the suspense  fb,0
krmbia oh jesus i need some starbucks in my life right now i was gonna be late to work if i picked it up ,0
wants an sa account no credit card ,0
i wish i was black actually i think i was meant to be black i already  got the dick just not the pigment  lmao,0
leealison allergies suck  i have been having to take zyrtec for the last wk now   ,0
hmmm im on holidays but working how does that work ,0
fighting a horrible sinus infection  makes for very long conference calls  ,0
were late leaving for wilmington  but its gorgeous outside and realllyyy chilly in south carolina,0
i hate finance subject they make me feel woozy ,0
spent like an hour on mybrute trying out making different characters i made  leveled them up to  still no wolf or good weapon ,0
drjenny yay about the dissertation thing not the killing thing  but yay its dooone,0
mumblingmutant what happened to your icon i liked that little green ferocious guy ,0
just woke up still no tax refund ,0
ryanseacrest figures  how does a canadian get past the quotnot available in your areaquot to see eminems posted video any ideas on that,0
is sitting in computer apps ,0
ipl schedule for sa now online httpsnurlcomfezu  but none of joburg matches are bookable yet  cricket httpffimynyy,0
i lost a follower ,0
happy and sad i dont have to go into work until  today but i miss out on my  asian kids on a bus route ,0
reinmouse ,0
xxandip i love pineapple but it gives me tummy ache ,0
wondering where this cold weather came from ,0
just had my credit card pwned luckily i wont have to cough up for it but still a pain going through the disputation process ,0
abeeken trust me theyve tried that before well maybe not an aeroplane got home and all my veg had been dug up ,0
when am i ever going to need to know half the stuff in the risk notes still not finished the essays either ,0
perrybelcher sure is killing me ,0
jfuzell omgthis is the horrible mindset ive been having for a month now  hope u r doing well o amp enjoy ur weather its snowing here ,0
i dreamt that i was failing one of my classes it was not fun ,0
julielondongirl what happened ,0
mmmm dyslexic fingers agian ,0
im not drawing awe damn ,0
waiting for it to b am so i can go talk to the store manager at th and bell need another job wis isnt gunna cut it ,0
danecook  something came up and im going to miss your show on may nd in jersey it was my birthday present from my girls  ,0
my twitter is so much more boring without johncmayer updates every  minutes sigh ,0
dolly good luck with your mri hun thinking of ya  they are yukky things,0
hubbit would they exclude rufus cos of his orientation ,0
evidently i am shitty at cheering people up ,0
worried about steves verygneiss eye ,0
im cooooold ,0
studying for our exams done  bio halfway  english amp math and gonna start with spanish and history while everone else is in vacation ,0
is sitting at work bored sniff sniff ,0
jodelka you know im broke how high maintenance would i be to spend my nonmoney on nails  im sure yr sick of the same excuse but broke,0
good morning everyone  rob is trying to pull his foot out of his mouth this morning ,0
new boss looking agitated again today been keeping quiet heard hes used the sword by his desk on new employees before ,0
seems like twitter is glitching again last two tweets have been stuck  the top  crawls back under social networking rock,0
being bored not wanting to go to work and sick yay ,0
oh noele huntsmans are beyond any horrible scary word i hate them they freak me the fuck out amp theyre freakin huge  fuckers,0
i wish hattiesburg was cool enough for eddie izzard to visit  ,0
no feelin well ,0
thinks richd should stop sending him work to do ,0
iblastoff arrgh i wish i could download that but its impossible ,0
streetsdiciple me too ,0
moms pissed i dont think i get a life today woo ,0
its april it shouldnt be snowing anymore ,0
training class for my other job hopefully it wont be boring but i think it might be ,0
naturalboy lol i need too ive actually never been ,0
trying to do my st twitpic but my phone is not cooperating ,0
second cup of coffee doesnt seem to be working ,0
schleider already looking for that damn cd ,0
cooking pot roast in the slow cooker helping with school work changing a diaper cleaning and being fat and pregolol no rest for mom ,0
pleased to follow lionelatdell richardatdell per armano  i have a  about my  yr old  dell inspiron thats now dying ,0
i wish it were warmer since i have errands to run today ,0
i was almost tricked into eating pig snout and cow tripe ,0
just had a nasty nosebleed and this didnt help me at all httpwwwetsycomforumsthreadphpthreadidamppage made me sad ,0
so tired no money for lunch ,0
gets to take  math classes a computer science class and an education class next semester ,0
ive had a headache for the last  days  i dont want to go to school todayyyy,0
just dawned on me that kurt cobain died fifteen years almost to the day he was found on the th so ive not completely missed it ,0
awake after six hours wink desktop pc still works but network still flaky  i think usb is screwed up or something,0
is a very sleepy boy  am starts dont agree with me at all,0
my bruises hurt ,0
ckv sucks morgen eindexamen ,0
 my head is hurting my throat is sore i cant hear the day leak the day album on amazon is fucing expensive i have homework ,0
busy day today ,0
woohoo   ive hit  followers lol  thanks to those who follow along sorry ive been too busy to tweet much its tax season ,0
time off day  just got back from my time out i am so tired of being skint no good news at the bank  may watch another zombie film now,0
couldve been worse couldve been better got to go back in a week ,0
is running this morning inside work tonight school tomorrow then being vics stupid taxi tomorrow night  thank god ap is this weekend,0
i am going to try and walk all the way to work  miles at least once a week i think im  stone ,0
but no mutant superpowers  got pumped up with radioactive juice and nuthin cant shoot web no big green muscles nothin ,0
lfta ur going  sleep now ,0
its only been two days and i miss dance already   class blahhhh xo,0
totalcyclist i got shit loads of allergies ,0
im cold ,0
law  lots of reading very little sense,0
my external hdd sometimes fails to get recognized by windows i think problem might be conflict with usb hub its not fun to use anymore ,0
royalbluestuey haha little scared of the public stage eh i love it i like to travel just dont get a chance to do it very often ,0
rainbowspitt so glad eddies okay really sucks about the car though ,0
anyone else having github fail this morning ,0
janeybelle awww yeah youre not going to be on much longer are you ,0
bobbyvoicu any progress on the site sale seen its not been updated in a while ,0
mege hows the beach retreat  i wanted to go but once again mi madre said no ,0
santaamy i dont know where he went im starting to get worried ,0
going to have some delicious pizza and then to the dentist ,0
migraineeeee  in ap english rawr  xx,0
i so do not want to be awake right now  boo school,0
who stole elledellgmailcom  ,0
at mobap doing homework ,0
sleeping on the floor in portland ,0
schoolenglish course damn   dias  ,0
inconsistent method signatures make me sad ,0
politicalright what car in my parking lot doesnt have one of those  ,0
waspinator holy shit theres no so in richmondyet stupid weather ,0
calevans actually recently apple has been pretty shitty about needing to reboot after many updates ,0
twitter is not working very well for me and marc faber over dinner is exahusting fare ,0
ate too many peanut butter sandwiches  ,0
mirandanicole oh no i hope hes doing better and even more that you and he got some rest ,0
jiggywiddit awww sorry jiggy i am sure something better will come up ,0
had fun at charsnow cleaning my room ,0
playaharmonica me too  why are we at school,0
winter has come to nc again ,0
i know  ouch gracielag,0
dog has been walked washing in the machine chill time sore throat though ,0
you spread the sickness stop looking at me when i cough ,0
nope  but they were in uefa cup because they won that copa de la rey thingy,0
pray for collin he just had a stroke i hope hes gonna be okay  ,0
missing my baby waiting for morrow to get her already ,0
finishedhehehe yay sleep is good dont wanna get up early ,0
scored decent deals on argento morricone and goblin nicetoo bad its not vinyl though ,0
i have to go to court today ,0
why do the doctors that i choose always take forever  i hate waitingits been  mins already ,0
waspinator holy shit theres no snow in richmondyet stupid weather ,0
treobenny there should be a go to top option but not one that i know of ,0
is tired ,0
dappy about shotts u know lol i had to leave raw talent early man  was well wounded you gonna send me vip tickets haa,0
got a mosquito bite in the morning  i hate them,0
big mama is missing her mommy  she is always gone httpappsfacebookcomdogbookprofileview,0
tomkmorley student poverty i was down with its supposed to be over now ,0
chrishaddad where are you haddad maybe my tweetdeck just doesnt like your updates but i havent seen you at all ,0
its time for staff meetingand now my boss is next to me so i wont be surfing too much today ,0
coffee keeps me going oh god work again tomorrowm  good ol maccas,0
roselyn ugh im sorry chica i feel like no one understands when i have issues like that wmakeup  at least monday is over,0
japanese amp their hiragana  amp thats saying something since im japanese  man do i hate my own culture couldnt theyve made it easy,0
is super overwhelmed with schoolwork ,0
edison please dont shut my power off yet or i will have no music to play all day ,0
this is absolutely soul destroying ,0
rachelstarrxxx i hope you get better soon  just make sure you have alot of fluids ,0
wishing for spring temperatureshad to break out the winter jacket today ,0
woken up v early by a big pair of brown eyes unfortunately they dont belong to a puppy   but they do belong to an evil mayan ,0
beccus and unfortunately probably never will ,0
needs a trip to vegas soon i miss it  youll find me by the pool in a bikini people watching with a football long island,0
thebraysmommy oh yeawould have been better not function well at work idies    sobs,0
andreeyuhspooky cept i still have to get up early  which sucks haha,0
reno  ill always remember you for what you were but its just not the same with this different cast im going to need some time ,0
sparkledonkey the second he started posting about moving in the subscriber section i thought of you guys ,0
one hour and counting  i am so tired ,0
agouty   ok ill hold back the tears c ya in kansas city,0
where is my twilight dvd ,0
another night alone ,0
joshuahaines i second that ,0
zee for example it simply wont send direct messages well it will pretend it did but it actually doesnt kind of a deal breaker ,0
cowhateration true your art gets to live on forever but shot glasses are finite  lmao,0
going to work the work that pays the bills  not the fun one ,0
forgot to pay parking fees due today i hope i can get out of parking if not ill be stuck here till tom morning ,0
went to the dentist had a driving lesson and should now start packing for tomorrow got to be up for  apparently ,0
i hate watching trees getting cut downit depresses me ,0
rehabfairy  sorry ,0
i dreamt that i owned gta ,0
my mom and sister are watching johnny depp film a movie in puerto rico right now and im at work ,0
plsdontgogurl ok found him sorry not hot jk is still as hot as lava that dude isnt getting into my lust list damn why did he win ,0
oh gosh i am so sick today ,0
really want to watch the new fma why does my internet fail so hard ,0
wishes he wasnt ill ,0
kennelruth i totally agree i have both of them half way done and wanted them completed by today ,0
ok its official i feel like crap  dunno if its allergies or a cold but i hate feeling the phlem at the back of my throat ,0
joeycrackts i cant find ur old video money is the key to success  anywhere online i been searching errywhere ,0
johnpapa not sure if its only me but everytime i tried r it slowed down my vs  ,0
im sick  someone come and take care of me,0
wickedtrue boo no work   in unrelated news can you get your highlypaid roommate to contact me  i sent an email last week no response,0
anyone want to buy their dear unemployed friend darryl an austin city limits day ticket only  guess ill sit it out this year ,0
caught the cold ,0
amazing how his big head hasnt made him lose his balance and fall on his faceyetand i love him too much to watch it happen ,0
is back at work boooo for me ,0
i dont wanna have a root canal ,0
bradshawme the snow hit me in the eye and literally made me cry ,0
my phone is off   but i do have a new number and other ways to reach me until then me message me with your numbers please thank you,0
arrrggghhhhhhhhh i cant put my picture upits being stoooopid ,0
hypnosadism   i am without words oy,0
there woz summin rng with tht cream egg ,0
enoch whoops i got a little too happy doesnt work takes me to ciscos page  shoot,0
katylinda wow kudos  u  yrs amp  mos hope ur yr old gets btr day ,0
there is a higher coptodonut ratio today so there arent any left for us ,0
missing his babe i just want him to come back home and lie in bed with me ,0
im getting really lazy with my twitter updating ,0
i just finished a tear n share size bag of dark chocolate peanut mampms ,0
